Object layer (122) :

Object #0 (0x4002)
Object #111 (0x4D73)
    type = 30 (Phoenix (monsters))
    x = 704
    y = 224
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #112 (0x4D92)
    type = 14 (Red key)
    x = 1264
    y = 28
    width = 16
    height = 8
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #113 (0x4DB1)
    type = 1 (Apple)
    x = 1376
    y = 112
    width = 12
    height = 12
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #114 (0x4DD0)
    type = 1 (Apple)
    x = 864
    y = 944
    width = 12
    height = 12
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #115 (0x4DEF)
    type = 1 (Apple)
    x = 592
    y = 928
    width = 12
    height = 12
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #116 (0x4E0E)
    type = 1 (Apple)
    x = 432
    y = 928
    width = 12
    height = 12
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #117 (0x4E2D)
    type = 1 (Apple)
    x = 176
    y = 912
    width = 12
    height = 12
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #118 (0x4E4C)
    type = 1 (Apple)
    x = 112
    y = 848
    width = 12
    height = 12
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #119 (0x4E6B)
    type = 1 (Apple)
    x = 512
    y = 992
    width = 12
    height = 12
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #120 (0x4E8A)
    type = 1 (Apple)
    x = 960
    y = 800
    width = 12
    height = 12
    xSpeed = 0
    ySpeed = 0
    state = 6
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #121 (0x4EA9)
    type = 1 (Apple)
    x = 1104
    y = 424
    width = 12
    height = 12
    xSpeed = 0
    ySpeed = 0
    state = 8
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0

Save data layer : (0x4EC8)

Level : 0
Health : 6
Score : 0
Inventory (1)
    #0 : 0

String stack :

    0x4F0E : '!'
    0x4F12 : '*funky.ddt'
    0x4F1F : 'EXIT'
    0x4F26 : '!'
    0x4F2A : 'ARG'S DUNGEON'
    0x4F3A : '*it.ddt'
    0x4F44 : '!'
    0x4F48 : '*ominous.ddt'

Starting write background in piture
Done
Starting write object in piture
WARNING : Object type 24 (Locked Door) is ignored at 848/608
WARNING : Object type 15 (Trigger: Touch Trigger) is ignored at 832/624
WARNING : Object type 24 (Locked Door) is ignored at 1248/544
WARNING : Object type 24 (Locked Door) is ignored at 1280/544
WARNING : Object type 24 (Locked Door) is ignored at 1312/544
WARNING : Object type 24 (Locked Door) is ignored at 1344/544
WARNING : Object type 15 (Trigger: Touch Trigger) is ignored at 1232/560
WARNING : Object type 15 (Trigger: Touch Trigger) is ignored at 1264/560
WARNING : Object type 15 (Trigger: Touch Trigger) is ignored at 1296/560
WARNING : Object type 15 (Trigger: Touch Trigger) is ignored at 1328/560
WARNING : Object type 12 (Trigger: Checkpoint) is ignored at 880/624
WARNING : Object type 12 (Trigger: Checkpoint) is ignored at 704/528
WARNING : Object type 26 (Misc: Toggle Wall) is ignored at 1072/544
WARNING : Object type 26 (Misc: Toggle Wall) is ignored at 1136/544
WARNING : Object type 12 (Trigger: Checkpoint) is ignored at 1456/992
WARNING : Object type 12 (Trigger: Checkpoint) is ignored at 960/816
WARNING : Object type 24 (Locked Door) is ignored at 896/848
WARNING : Object type 15 (Trigger: Touch Trigger) is ignored at 912/864
WARNING : Object type 26 (Misc: Toggle Wall) is ignored at 1024/912
WARNING : Object type 26 (Misc: Toggle Wall) is ignored at 992/912
WARNING : Object type 26 (Misc: Toggle Wall) is ignored at 960/912
WARNING : Object type 26 (Misc: Toggle Wall) is ignored at 928/912
WARNING : Object type 26 (Misc: Toggle Wall) is ignored at 896/912
WARNING : Object type 26 (Misc: Toggle Wall) is ignored at 832/912
WARNING : Object type 24 (Locked Door) is ignored at 32/944
WARNING : Object type 15 (Trigger: Touch Trigger) is ignored at 48/960
WARNING : Object type 24 (Locked Door) is ignored at 64/944
WARNING : Object type 15 (Trigger: Touch Trigger) is ignored at 80/960
WARNING : Object type 24 (Locked Door) is ignored at 96/944
WARNING : Object type 15 (Trigger: Touch Trigger) is ignored at 112/960
WARNING : Object type 24 (Locked Door) is ignored at 128/944
WARNING : Object type 15 (Trigger: Touch Trigger) is ignored at 144/960
WARNING : Object type 12 (Trigger: Checkpoint) is ignored at 0/960
WARNING : Object type 12 (Trigger: Checkpoint) is ignored at 992/624
