Object layer (121) :

Object #0 (0x4002)
    counter = 345
    flags = 0
    info1 = 0
    pointer = 0
Object #113 (0x4DB1)
    type = 14 (Red key)
    x = 96
    y = 592
    width = 16
    height = 8
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #114 (0x4DD0)
    type = 12 (Trigger: Checkpoint)
    x = 1936
    y = 784
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 1
    subState = 0
    stateCount = 0
    counter = 3
    flags = 0
    info1 = 0
    pointer = 1627258888 to '*ominous.ddt'
Object #115 (0x4DEF)
    type = 12 (Trigger: Checkpoint)
    x = 32
    y = 400
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 1627193352 to '!'
Object #116 (0x4E0E)
    type = 33 (Rock key)
    x = 144
    y = 256
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #117 (0x4E2D)
    type = 12 (Trigger: Checkpoint)
    x = 64
    y = 944
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 1
    subState = 0
    stateCount = 0
    counter = 20
    flags = 0
    info1 = 0
    pointer = 1627062280 to '*jupiter.ddt'
Object #118 (0x4E4C)
    type = 12 (Trigger: Checkpoint)
    x = 1040
    y = 976
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 1626996744 to '!'
Object #119 (0x4E6B)
    type = 1 (Apple)
    x = 848
    y = 128
    width = 12
    height = 12
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #120 (0x4E8A)
    type = 2 (Knif)
    x = 1360
    y = 544
    width = 10
    height = 10
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0

Save data layer : (0x4EA9)

Level : 0
Health : 6
Score : 0
Inventory (1)
    #0 : 0

String stack :

    0x4EEF : ''
    0x4EF2 : ''
    0x4EF5 : 'EXIT'
    0x4EFC : ' HOW YA'
    0x4F06 : 'GONNA GET'
    0x4F12 : 'UP THERE?'
    0x4F1E : '*ominous.ddt'
    0x4F2D : '!'
    0x4F31 : '*jupiter.ddt'
    0x4F40 : '!'

Starting write background in piture
Done
Starting write object in piture
WARNING : Object type 24 (Locked Door) is ignored at 1904/768
WARNING : Object type 15 (Trigger: Touch Trigger) is ignored at 1920/784
WARNING : Object type 15 (Trigger: Touch Trigger) is ignored at 64/272
WARNING : Object type 24 (Locked Door) is ignored at 688/368
WARNING : Object type 15 (Trigger: Touch Trigger) is ignored at 704/384
WARNING : Object type 15 (Trigger: Touch Trigger) is ignored at 1424/576
WARNING : Object type 15 (Trigger: Touch Trigger) is ignored at 1360/544
WARNING : Object type 12 (Trigger: Checkpoint) is ignored at 1456/592
WARNING : Object type 12 (Trigger: Checkpoint) is ignored at 1376/592
WARNING : Object type 24 (Locked Door) is ignored at 1392/576
WARNING : Object type 15 (Trigger: Touch Trigger) is ignored at 1408/592
WARNING : Object type 26 (Misc: Toggle Wall) is ignored at 144/624
WARNING : Object type 26 (Misc: Toggle Wall) is ignored at 144/688
WARNING : Object type 26 (Misc: Toggle Wall) is ignored at 144/752
WARNING : Object type 24 (Locked Door) is ignored at 608/720
WARNING : Object type 15 (Trigger: Touch Trigger) is ignored at 624/736
WARNING : Object type 12 (Trigger: Checkpoint) is ignored at 1936/784
WARNING : Object type 12 (Trigger: Checkpoint) is ignored at 32/400
WARNING : Object type 12 (Trigger: Checkpoint) is ignored at 64/944
WARNING : Object type 12 (Trigger: Checkpoint) is ignored at 1040/976
